注意事项,#genre#
绵阳新闻综合,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227521/index.m3u8
宜宾新闻综合,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227541/index.m3u8
广元新闻综合,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227531/index.m3u8
雅安新闻综合,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227559/index.m3u8
资阳新闻综合,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227547/index.m3u8
自贡综合,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227930/index.m3u8
甘孜综合,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227549/index.m3u8
阿坝新闻综合,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227561/index.m3u8
凉山新闻综合,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227551/index.m3u8
四川频道,#genre#
成都新闻综合,http://119.4.91.10:80/PLTV/88888888/224/3221227495/1.m3u8
4K频道,#genre#
4K60PSDR-H264-AAC测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/sdr4kvideo/playlist.m3u8
4K60PHLG-HEVC-EAC3测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/hlg4kvideo/playlist.m3u8
一起看,#genre#
橙記Orange丶,https://live.ottiptv.cc/douyu/4549169
baby丶贝贝,https://live.ottiptv.cc/douyu/431460
蓝翔新三国,https://live.ottiptv.cc/douyu/5908256
十七岁的道姑,https://live.ottiptv.cc/douyu/3186217
怡宝妹妹丶,https://live.ottiptv.cc/douyu/434971
Poison丶冰冰,https://live.ottiptv.cc/douyu/74374
伊太刀刀,https://live.ottiptv.cc/douyu/747764
竹叶的熊猫,https://live.ottiptv.cc/douyu/3870925
粤语电影丶,https://live.ottiptv.cc/douyu/1226741
dw151295068,https://live.ottiptv.cc/douyu/12655359
龍組队长天昊,https://live.ottiptv.cc/douyu/1487654
奇光主播,https://live.ottiptv.cc/douyu/8009547
苹果Zei妖,https://live.ottiptv.cc/douyu/2793084
萌小鬼,https://live.ottiptv.cc/douyu/3928
用户4568615389,https://live.ottiptv.cc/douyu/12619438
当燕双鹰遇见李元芳,https://live.ottiptv.cc/douyu/3439096
刘少丶7012,https://live.ottiptv.cc/douyu/131977
Only丶邵氏,https://live.ottiptv.cc/douyu/4246519
卖女孩滴小姑凉,https://live.ottiptv.cc/douyu/922564
懒猫是只喵,https://live.ottiptv.cc/douyu/260322
智仗心,https://live.ottiptv.cc/douyu/5635000
疯狂尛瀦瀦,https://live.ottiptv.cc/douyu/4290711
蓝翔老三国,https://live.ottiptv.cc/douyu/7459925
白了个痴,https://live.ottiptv.cc/douyu/319576
聚聚聚一个月,https://live.ottiptv.cc/douyu/4105989
疯狂小潴潴,https://live.ottiptv.cc/douyu/5522351
永远快乐的小美女,https://live.ottiptv.cc/douyu/6091425
师落,https://live.ottiptv.cc/douyu/6911044
单纯的顺才少爷,https://live.ottiptv.cc/douyu/10084875
牛奶味的梦猪猪,https://live.ottiptv.cc/douyu/5261342
三国颜老师,https://live.ottiptv.cc/douyu/12253936
万事通熊猫,https://live.ottiptv.cc/douyu/7812810
久了旧知,https://live.ottiptv.cc/douyu/310926
狄胖胖与李乖乖,https://live.ottiptv.cc/douyu/12183882
网神影厅,https://live.ottiptv.cc/douyu/508118
米尼影院,https://live.ottiptv.cc/douyu/7642724
剧能下饭鹰,https://live.ottiptv.cc/douyu/11931032
菠萝屋的海绵宝宝,https://live.ottiptv.cc/douyu/3949681
新蓝翔新三国,https://live.ottiptv.cc/douyu/12210085
一起看港剧,https://live.ottiptv.cc/douyu/5061550
moyu3390,https://live.ottiptv.cc/douyu/11922242
JhZj丶天明,https://live.ottiptv.cc/douyu/1006179
铁甲影院,https://live.ottiptv.cc/douyu/1274132
苹果Zei甜,https://live.ottiptv.cc/douyu/1174353
很优美,https://live.ottiptv.cc/douyu/7528160
小毅主播e,https://live.ottiptv.cc/douyu/11851549
刀刀de食堂,https://live.ottiptv.cc/douyu/6733133
e尒袏,https://live.ottiptv.cc/douyu/12015111
mn静静nm,https://live.ottiptv.cc/douyu/5668371
小毅主播q,https://live.ottiptv.cc/douyu/6906628
甜漫妮666,https://live.ottiptv.cc/douyu/1569773
一样二职,https://live.ottiptv.cc/douyu/11827530
鯋鱼辰辰,https://live.ottiptv.cc/douyu/7623292
脑袋大1937,https://live.ottiptv.cc/douyu/7655471
创艺微视觉,https://live.ottiptv.cc/douyu/12619211
往事vs随风1,https://live.ottiptv.cc/douyu/3113309
徐大sao,https://live.ottiptv.cc/douyu/7107176
LR1245,https://live.ottiptv.cc/douyu/12534632
一把钢刀镇斗虞,https://live.ottiptv.cc/douyu/7356023
胡椒粉的胡歌,https://live.ottiptv.cc/douyu/5448413
泼辣滴小弟弟,https://live.ottiptv.cc/douyu/8912325
奇兮兮悄陌,https://live.ottiptv.cc/douyu/953193
奇光主播q,https://live.ottiptv.cc/douyu/12560807
小迪迪丶希希,https://live.ottiptv.cc/douyu/12130861
拥抱丶金秋天,https://live.ottiptv.cc/douyu/12550303
武侠剧场,https://live.ottiptv.cc/douyu/9285904
草帽丶海贼团,https://live.ottiptv.cc/douyu/997925
魔术师丶西索,https://live.ottiptv.cc/douyu/6610883
蕃薯粥粥煮好了,https://live.ottiptv.cc/douyu/11878141
飘洋过海来,https://live.ottiptv.cc/douyu/9548850
好萌的企鹅393,https://live.ottiptv.cc/douyu/10198644
我砸晕了牛顿奥,https://live.ottiptv.cc/douyu/1218414
过往1908,https://live.ottiptv.cc/douyu/8721095
傲娇的超级赛亚人,https://live.ottiptv.cc/douyu/4373285
多发几个思雨,https://live.ottiptv.cc/douyu/7256376
恨鐵,https://live.ottiptv.cc/douyu/6369954
奇光主播e,https://live.ottiptv.cc/douyu/11849873
sweet夏有甜,https://live.ottiptv.cc/douyu/4808115
小姐姐不记得,https://live.ottiptv.cc/douyu/3700024
百晓生说剧,https://live.ottiptv.cc/douyu/9649681
Mage冷夜丶,https://live.ottiptv.cc/douyu/1894920
Angela小兔,https://live.ottiptv.cc/douyu/9617766
荒野视界,https://live.ottiptv.cc/douyu/10675329
是个小可爱iiii,https://live.ottiptv.cc/douyu/9650782
小小甜的骑士,https://live.ottiptv.cc/douyu/9236042
分享备用,https://live.ottiptv.cc/douyu/5804577
壹丨哥,https://live.ottiptv.cc/douyu/5692901
AAPLEDOG,https://live.ottiptv.cc/douyu/5133586
小童节,https://live.ottiptv.cc/douyu/12068394
三年辅助一场空,https://live.ottiptv.cc/douyu/5251148
老孙聊游戏,https://live.ottiptv.cc/douyu/2987298
半打星冰乐,https://live.ottiptv.cc/douyu/7481383
用户6628239081,https://live.ottiptv.cc/douyu/12025410
在回忆中寻找,https://live.ottiptv.cc/douyu/12065601
罗先生699,https://live.ottiptv.cc/douyu/12065805
芒果酱Mangoo,https://live.ottiptv.cc/douyu/138959
clx11,https://live.ottiptv.cc/douyu/1499005
咸鱼翻身是另一面咸鱼,https://live.ottiptv.cc/douyu/527076
火星法拉利,https://live.ottiptv.cc/douyu/7360064
你的小鱿鱼吖,https://live.ottiptv.cc/douyu/7320633
Cloud猪,https://live.ottiptv.cc/douyu/527502
美人而已,https://live.ottiptv.cc/douyu/5138817
用户4158070243,https://live.ottiptv.cc/douyu/11752458
a萌小翘臀,https://live.ottiptv.cc/douyu/7552568
陈瀚Siri,https://live.ottiptv.cc/douyu/759805
搞笑天堂岛,https://live.ottiptv.cc/douyu/6916081
林小二动画,https://live.ottiptv.cc/douyu/11184164
微梦屋,https://live.ottiptv.cc/douyu/7027040
xiaoxiao1004,https://live.ottiptv.cc/douyu/2569874
主播拍个肚皮,https://live.ottiptv.cc/douyu/9387499
冥王星丶丶,https://live.ottiptv.cc/douyu/296575
傲娇一喵喵,https://live.ottiptv.cc/douyu/9392610
Biu餐厅主管,https://live.ottiptv.cc/douyu/7921708
浩贤说电影,https://live.ottiptv.cc/douyu/10535867
天才大熊猫啊,https://live.ottiptv.cc/douyu/10646699
易说影视,https://live.ottiptv.cc/douyu/10859591
昆特牌之大哥食正野,https://live.ottiptv.cc/douyu/7919720
喷子OAO,https://live.ottiptv.cc/douyu/7253343
白燥No1,https://live.ottiptv.cc/douyu/280064
屁屁鲁男孩,https://live.ottiptv.cc/douyu/708526
有趣视频分享,https://live.ottiptv.cc/douyu/1816353
血腥丶妖瞳,https://live.ottiptv.cc/douyu/4231787
繁星之所在,https://live.ottiptv.cc/douyu/6033135
大庆在农村,https://live.ottiptv.cc/douyu/9477316
羊小川,https://live.ottiptv.cc/douyu/11081842
喵喵喵的猫酱酱,https://live.ottiptv.cc/douyu/11179077
周星驰的直播间,https://live.ottiptv.cc/douyu/8257039
BetterMan北北,https://live.ottiptv.cc/douyu/8507023
箩卜君,https://live.ottiptv.cc/douyu/7495810
科幻梦工场,https://live.ottiptv.cc/douyu/9608874
卖爆鱼的小姑娘,https://live.ottiptv.cc/douyu/5982597
大米饭影视,https://live.ottiptv.cc/douyu/9824094
湖南花戏,https://live.ottiptv.cc/douyu/12091975
ljgdy,https://live.ottiptv.cc/douyu/1600769
桀骜不驯认识,https://live.ottiptv.cc/douyu/2041014
逐梦电影,https://live.ottiptv.cc/douyu/4058285
若轻云之蔽月兮,https://live.ottiptv.cc/douyu/9262563
CmoStar,https://live.ottiptv.cc/douyu/10282256
Acer丶宏正,https://live.ottiptv.cc/douyu/10670244
当幽兰剑遇上链子刀,https://live.ottiptv.cc/douyu/6027991
贾贵队长真男神,https://live.ottiptv.cc/douyu/299854
花猫如风,https://live.ottiptv.cc/douyu/8507544
只想中奖噢,https://live.ottiptv.cc/douyu/8357389
张晓斌21602,https://live.ottiptv.cc/douyu/4860588
武林萌主唐小姐,https://live.ottiptv.cc/huya/11336726
周星星,https://live.ottiptv.cc/huya/11342412
barry观世界,https://live.ottiptv.cc/huya/20985835
梦儿,https://live.ottiptv.cc/huya/20969102
小木子先生丶,https://live.ottiptv.cc/huya/11342396
蛮多的功夫,https://live.ottiptv.cc/huya/23740156
精彩小雨幕,https://live.ottiptv.cc/huya/30080148
痞子帅叔叔,https://live.ottiptv.cc/huya/11342433
美少女咸儿,https://live.ottiptv.cc/huya/11336572
鯎爺,https://live.ottiptv.cc/huya/11352944
回去拿马卡报,https://live.ottiptv.cc/huya/30080238
多美剧场,https://live.ottiptv.cc/huya/23650774
活泼有趣的熊猫,https://live.ottiptv.cc/huya/29982632
海绵宝宝宝,https://live.ottiptv.cc/huya/11352919
7喜先生,https://live.ottiptv.cc/huya/11342421
昵称违规-QQFbPxwM1A,https://live.ottiptv.cc/huya/11352958
柯冉冉,https://live.ottiptv.cc/huya/11352874
瞬间爆炸,https://live.ottiptv.cc/huya/11352960
野原的一家,https://live.ottiptv.cc/huya/11352970
我要在你头上暴扣,https://live.ottiptv.cc/huya/19524135
水晶awa,https://live.ottiptv.cc/huya/30080247
我是詹密,https://live.ottiptv.cc/huya/11342439
兄台明鉴,https://live.ottiptv.cc/huya/23482266
No1常在心,https://live.ottiptv.cc/huya/11342402
领带哥,https://live.ottiptv.cc/huya/11342430
球哥解说,https://live.ottiptv.cc/huya/29465875
红茶妹妹,https://live.ottiptv.cc/huya/11336592
偷心大盗ヽ龍宝,https://live.ottiptv.cc/huya/11342386
四次元先生,https://live.ottiptv.cc/huya/11602071
种瓜得弟弟,https://live.ottiptv.cc/huya/11352872
傻妞,https://live.ottiptv.cc/huya/11342426
大侠,https://live.ottiptv.cc/huya/11602085
摄氏零度,https://live.ottiptv.cc/huya/11602032
裸奔的蜗牛╮,https://live.ottiptv.cc/huya/11342418
超能力是放pi,https://live.ottiptv.cc/huya/11352906
虎牙八点档,https://live.ottiptv.cc/huya/880261
四大裁子之首,https://live.ottiptv.cc/huya/11602058
會唱歌的小野貓,https://live.ottiptv.cc/huya/11352871
大漠李白,https://live.ottiptv.cc/huya/26355861
白菘无人省,https://live.ottiptv.cc/huya/26355864
全优少年,https://live.ottiptv.cc/huya/11602081
宇宙摸魚人,https://live.ottiptv.cc/huya/26355763
加班狗,https://live.ottiptv.cc/huya/11352891
老司机,https://live.ottiptv.cc/huya/11352946
港剧推荐喵,https://live.ottiptv.cc/huya/23902242
鱼塘塘主张年年,https://live.ottiptv.cc/huya/11342384
心疼得抱住胖胖的自己,https://live.ottiptv.cc/huya/11342425
Wang-我的女人,https://live.ottiptv.cc/huya/11352940
港剧日记,https://live.ottiptv.cc/huya/23903130
个人向,https://live.ottiptv.cc/huya/11352963
不发威当我Kitty,https://live.ottiptv.cc/huya/11342403
傍晚猴,https://live.ottiptv.cc/huya/30080236
反方向的钟1874,https://live.ottiptv.cc/huya/29465868
里昂保护的玛蒂达,https://live.ottiptv.cc/huya/21059594
HelloKitty,https://live.ottiptv.cc/huya/11352879
YJ-无语凝烟,https://live.ottiptv.cc/huya/26355856
小妖孽,https://live.ottiptv.cc/huya/11602088
虎牙影院,https://live.ottiptv.cc/huya/11601968
我们都爱笑,https://live.ottiptv.cc/huya/11352882
凌莲,https://live.ottiptv.cc/huya/11602086
二次元baby,https://live.ottiptv.cc/huya/11601963
江天大夫與,https://live.ottiptv.cc/huya/26355857
喜剧电影放映厅,https://live.ottiptv.cc/huya/11602031
茱麗葉,https://live.ottiptv.cc/huya/11602072
电视迷痴迷港剧,https://live.ottiptv.cc/huya/29465851
逗比宝宝,https://live.ottiptv.cc/huya/11342427
Mr-傀儡,https://live.ottiptv.cc/huya/11352936
鄉8佬,https://live.ottiptv.cc/huya/11352920
地狱ヽ妖妖,https://live.ottiptv.cc/huya/11352869
浮生没有若梦,https://live.ottiptv.cc/huya/11601986
山东北路大喬,https://live.ottiptv.cc/huya/26355860
小爱酱,https://live.ottiptv.cc/huya/11352922
订阅我就发财,https://live.ottiptv.cc/huya/29465863
彪哥的日常,https://live.ottiptv.cc/huya/23650804
尼古拉斯乔丹,https://live.ottiptv.cc/huya/11352898
粉娘,https://live.ottiptv.cc/huya/11601978
袖中忽见洮河北,https://live.ottiptv.cc/huya/26355788
春水盈盈细浪翻,https://live.ottiptv.cc/huya/30080255
--娇妹,https://live.ottiptv.cc/huya/11342404
阿虎爱港剧,https://live.ottiptv.cc/huya/23863833
蓶1淳爷,https://live.ottiptv.cc/huya/11336719
老王夸我帅,https://live.ottiptv.cc/huya/11352964
老问我东西南北,https://live.ottiptv.cc/huya/30080244
小雅陪你看,https://live.ottiptv.cc/huya/30080225
港片剧情真好,https://live.ottiptv.cc/huya/29465859
樹袋熊小九九,https://live.ottiptv.cc/huya/11282233
莫小辰,https://live.ottiptv.cc/huya/11352916
实力拔萝卜,https://live.ottiptv.cc/huya/11601960
核桃姐姐,https://live.ottiptv.cc/huya/11342390
我爱黑科技,https://live.ottiptv.cc/huya/11602068
春江花朝吹香夢,https://live.ottiptv.cc/huya/26355791
简小熙,https://live.ottiptv.cc/huya/11342399
有妖气漫画-十冷,https://live.ottiptv.cc/huya/21059550
萌新司机,https://live.ottiptv.cc/huya/11352881
小虎牙-9zUJscDWkH,https://live.ottiptv.cc/huya/30080146
兜兜з,https://live.ottiptv.cc/huya/11352910
这很不同,https://live.ottiptv.cc/huya/11602067
热心市民高先生,https://live.ottiptv.cc/huya/11602037
梁非凡吔X啦,https://live.ottiptv.cc/huya/23749083
可爱的小强,https://live.ottiptv.cc/huya/11342435
小猪猪,https://live.ottiptv.cc/huya/11342416
安逗和黑仔,https://live.ottiptv.cc/huya/11342424
沉睡在你心底的光,https://live.ottiptv.cc/huya/20985816
虎牙放映厅,https://live.ottiptv.cc/huya/11602077
好汉来也,https://live.ottiptv.cc/huya/23652426
Yummy,https://live.ottiptv.cc/huya/11336587
更有又相见,https://live.ottiptv.cc/huya/29982636
电视精彩连续剧,https://live.ottiptv.cc/huya/29465848
好学上进的青年,https://live.ottiptv.cc/huya/29982666
灾难见证者,https://live.ottiptv.cc/huya/20969137
呆萌小岳岳,https://live.ottiptv.cc/huya/11342398
小怪兽、,https://live.ottiptv.cc/huya/11602044
港剧日常,https://live.ottiptv.cc/huya/23903123
十八里铺大当家,https://live.ottiptv.cc/huya/21059562
微凉不小行,https://live.ottiptv.cc/huya/30080215
前无古人147,https://live.ottiptv.cc/huya/11352901
我很怪丶但我不坏,https://live.ottiptv.cc/huya/21059634
如意菜头,https://live.ottiptv.cc/huya/11352966
摇滚足球本,https://live.ottiptv.cc/huya/29982616
主播小贞,https://live.ottiptv.cc/huya/11352935
是西门大官人啊,https://live.ottiptv.cc/huya/21059571
雨落惊鸿人,https://live.ottiptv.cc/huya/21059628
一片青青草原,https://live.ottiptv.cc/huya/11352973
赛文777,https://live.ottiptv.cc/huya/21059607
-懒猪,https://live.ottiptv.cc/huya/11342393
马呜呜,https://live.ottiptv.cc/huya/29982631
我是周粤驰,https://live.ottiptv.cc/huya/23864973
TVB奇奇,https://live.ottiptv.cc/huya/23865148
武侠电影放映厅,https://live.ottiptv.cc/huya/29982611
繁花似锦小丽人,https://live.ottiptv.cc/huya/30080189
动作大片放映厅,https://live.ottiptv.cc/huya/10871113
Cc,https://live.ottiptv.cc/huya/11601966
就有难再得,https://live.ottiptv.cc/huya/30080151
缠,https://live.ottiptv.cc/huya/20969140
我很忙,https://live.ottiptv.cc/huya/11352950
市民刘先生,https://live.ottiptv.cc/huya/23728647
港片经典回忆,https://live.ottiptv.cc/huya/29465849
一只大懒虫,https://live.ottiptv.cc/huya/11279251
王纪超人,https://live.ottiptv.cc/huya/21059551
如何雨燕,https://live.ottiptv.cc/huya/26355796
张医生,https://live.ottiptv.cc/huya/11342415
芦苇微微的弟子,https://live.ottiptv.cc/huya/21059558
开船老湿基,https://live.ottiptv.cc/huya/11342387
战斗联盟,https://live.ottiptv.cc/huya/11342413
港剧热爱者,https://live.ottiptv.cc/huya/29465857
李径看奥运,https://live.ottiptv.cc/huya/30080153
奇幻电影放映厅,https://live.ottiptv.cc/huya/26355847
鸽宝小改改,https://live.ottiptv.cc/huya/11601970
梁非凡吃点啥,https://live.ottiptv.cc/huya/21059577
是大宝贝呀,https://live.ottiptv.cc/huya/23829543
飙车的老司机,https://live.ottiptv.cc/huya/11352894
电视剧痴迷者,https://live.ottiptv.cc/huya/29465856
落于巧克力,https://live.ottiptv.cc/huya/29465879
-若凌Provence-,https://live.ottiptv.cc/huya/11352955
落露小鸟,https://live.ottiptv.cc/huya/30080241
老板给次机会吧,https://live.ottiptv.cc/huya/23829447
做人最要紧开心,https://live.ottiptv.cc/huya/23824164
南柯寒梦,https://live.ottiptv.cc/huya/30080193
新奇好玩喵,https://live.ottiptv.cc/huya/21059610
而莫善者恶之,https://live.ottiptv.cc/huya/26355775
了不起的小萌虎,https://live.ottiptv.cc/huya/11342388
我是翩翩少年郎,https://live.ottiptv.cc/huya/30080221
悬疑放映厅,https://live.ottiptv.cc/huya/26355797
